M0,GammaTotZp,WW,ZH,tautau,vv,BRbb,tt,BRll,BRqq,Zp_dijet,ll,gH_mod_X_sign_gF,gF_mod,GammaTotWp,WH,WZ,BRtauvt,BRud,BRus,BRcd,BRcs,tb,Wp_dijet,lv,GoM
1000.0,206.98822,0.025215458,0.02525186,0.03984884,0.12054266,0.12020209,0.1090644,0.07969844,0.48017624,0.480176238,0.07969844,-1.7,1.5,207.00429,0.024769276,0.025639912,0.08002383,0.22785076,0.012221868,0.012221832,0.22785008,0.2293017,0.48014454,0.16004842,0.20700429
1000.0,211.0662,0.028039312,0.02791865,0.039610166,0.11987104,0.11951562,0.108423516,0.07922109,0.4774006,0.477400586,0.079221092,-1.8,1.5,211.08452,0.027388431,0.028507346,0.07956079,0.22653235,0.012151149,0.012151112,0.22653167,0.22797479,0.477366281,0.15912234,0.21108452
1000.0,215.29657,0.031001018,0.030678347,0.039361984,0.1191696,0.11879976,0.10775635,0.07872472,0.47450823,0.47450823999999997,0.07872472,-1.9,1.5,215.31746,0.03009935,0.031514067,0.07907825,0.22515842,0.012077452,0.012077414,0.22515774,0.22659199,0.474471026,0.15815724,0.21531746000000002
1000.0,219.68555,0.03410214,0.033526476,0.039104406,0.11843872,0.11805488,0.10706321,0.07820956,0.4715006,0.47150061,0.07820956,-2.0,1.5,219.70935,0.032897662,0.034661584,0.078576446,0.22372966,0.012000813,0.012000777,0.22372897,0.22515401,0.47146022,0.15715364,0.21970935
1000.0,224.24002,0.03734516,0.036458932,0.03883749,0.11767864,0.1172812,0.10634428,0.07767572,0.46837857,0.468378575,0.07767572,-2.1,1.5,224.26712,0.03577936,0.037952334,0.07805552,0.22224644,0.011921253,0.011921217,0.22224575,0.22366121,0.46833466,0.156111792,0.22426712000000001
1000.0,228.9677,0.04073356,0.03947201,0.03856124,0.116889425,0.11647875,0.10559958,0.07712322,0.46514222,0.465142215,0.07712322,-2.2,1.5,228.9985,0.03874082,0.041389767,0.07751549,0.2207088,0.011838775,0.011838739,0.22070813,0.22211365,0.465094444,0.15503171,0.2289985
1000.0,233.87715,0.044271965,0.04256241,0.03827559,0.116070926,0.11564738,0.10482893,0.07655191,0.4617909,0.46179087499999993,0.076551906,-2.3,1.5,233.91217,0.04177882,0.044978492,0.07695623,0.21911642,0.01175336,0.011753324,0.21911575,0.22051099,0.46173885400000003,0.15391318,0.23391217
1000.0,238.97806,0.047966294,0.045727275,0.037980393,0.11522279,0.114786714,0.10403198,0.075961515,0.45832303,0.458323029,0.075961516,-2.4,1.5,239.01784,0.04489057,0.048724417,0.076377474,0.21746853,0.011664968,0.011664933,0.21746787,0.21885246,0.458266301,0.15275566,0.23901784
1000.0,244.28136,0.05182395,0.048964214,0.037675437,0.114344425,0.11389613,0.103208125,0.075351596,0.4547361,0.45473612500000005,0.075351596,-2.5,1.5,244.3265,0.04807372,0.052634954,0.0757788,0.21576394,0.0115735335,0.011573498,0.21576329,0.21713686,0.4546742615,0.15155831,0.2443265
1000.0,249.79945,0.055854082,0.052271336,0.037360396,0.11343494,0.11297472,0.10235653,0.07472151,0.45102647,0.451026478,0.074721508,-2.6,1.5,249.85068,0.05132642,0.056719262,0.07515959,0.21400087,0.011478962,0.011478928,0.21400021,0.21536238,0.45095897,0.15031989,0.24985068000000002
1000.0,255.54657,0.06006787,0.0556473,0.03703485,0.11249314,0.11202125,0.101476036,0.07407042,0.44718915,0.44718914,0.07407042,-2.7,1.5,255.60464,0.05464735,0.060988557,0.074519,0.21217693,0.011381127,0.0113810925,0.2121763,0.21352668,0.44711544950000004,0.1490387,0.25560464
1000.0,261.53906,0.06447893,0.059091367,0.03669824,0.11151743,0.11103412,0.10056514,0.07339719,0.44321758,0.44321759,0.07339719,-2.8,1.5,261.6049,0.058035783,0.06545651,0.073855944,0.21028903,0.0112798605,0.011279827,0.21028839,0.21162657,0.44313710749999996,0.147712588,0.2616049
1000.0,267.79596,0.06910384,0.06260349,0.03634986,0.11050576,0.110011235,0.099621944,0.07270041,0.43910345,0.43910347,0.072700412,-2.9,1.5,267.87057,0.061491657,0.07013976,0.07316903,0.20833318,0.011174949,0.011174915,0.20833254,0.20965807,0.439015584,0.14633874,0.26787057
1000.0,274.3396,0.073962785,0.06618439,0.035988804,0.10945555,0.10894998,0.09864401,0.07197829,0.4348362,0.4348362,0.071978294,-3.0,1.5,274.42416,0.06501567,0.07505861,0.07245647,0.20630431,0.011066121,0.0110660875,0.20630369,0.20761609,0.4347402085,0.144913628,0.27442416
1000.0,281.19644,0.0790805,0.0698357,0.035613947,0.108363494,0.107847035,0.09762827,0.07122858,0.43040246,0.43040246400000004,0.07122858,-3.1,1.5,281.29233,0.06860943,0.080237895,0.07171603,0.2041961,0.010953036,0.010953004,0.20419547,0.20549424,0.43029761,0.143432752,0.28129233
1000.0,288.3983,0.08448748,0.07356018,0.035223875,0.10722548,0.10669822,0.096570894,0.07044843,0.42578545,0.42578544599999996,0.070448428,-3.2,1.5,288.50702,0.07227559,0.085708275,0.07094491,0.20200048,0.010835265,0.010835232,0.20199987,0.20328443,0.425670847,0.1418905,0.28850702
1000.0,295.9838,0.09022169,0.07736189,0.034816787,0.10603624,0.105498254,0.095467016,0.069634244,0.42096388,0.42096390000000006,0.069634244,-3.3,1.5,296.10727,0.07601811,0.091507904,0.07013955,0.19970739,0.010712263,0.010712231,0.19970678,0.20097648,0.42083866400000003,0.14027977,0.29610727000000003
1000.0,304.00092,0.09633101,0.0812466,0.0343904,0.104789086,0.10424036,0.09431041,0.068781465,0.41591066,0.41591067,0.068781466,-3.4,1.5,304.14133,0.079842634,0.09768492,0.0692954,0.19730385,0.010583337,0.010583306,0.19730325,0.19855738,0.41577374300000003,0.13859146,0.30414133
1000.0,312.51022,0.10287686,0.085222304,0.03394176,0.10347533,0.102915816,0.093093075,0.06788418,0.41059068,0.410590676,0.06788418,-3.5,1.5,312.6702,0.08375694,0.104301065,0.06840659,0.19477315,0.010447592,0.010447561,0.19477256,0.1960103,0.41044086300000004,0.13681384,0.3126702
1000.0,321.59003,0.10993965,0.08929995,0.033466976,0.10208355,0.1015131,0.09180443,0.0669346,0.40495774,0.404957756,0.0669346,-3.6,1.5,321.77274,0.087771714,0.11143719,0.067465395,0.1920933,0.010303845,0.010303814,0.19209272,0.19331309,0.40479367899999996,0.13493143,0.32177274
1000.0,331.3447,0.11762758,0.093494676,0.032960802,0.1005983,0.10001668,0.09043023,0.06592224,0.3989495,0.398949489,0.06592224,-3.7,1.5,331.55408,0.09190175,0.119201995,0.06646138,0.18923458,0.010150504,0.010150474,0.189234,0.19043584,0.398769558,0.1329234,0.33155408
1000.0,341.91833,0.12609124,0.097827844,0.03241593,0.09899805,0.098404884,0.088950604,0.064832486,0.39247897,0.39247895600000005,0.064832486,-3.8,1.5,342.15945,0.09616788,0.12774685,0.06538001,0.18615559,0.009985348,0.0099853175,0.18615504,0.18733689,0.3922812955,0.13076062,0.34215945
1000.0,353.51993,0.13555011,0.10233054,0.03182171,0.09725141,0.09664613,0.0873366,0.06364403,0.38541946,0.38541946000000005,0.06364403,-3.9,1.5,353.79938,0.10060046,0.13729227,0.06420008,0.182796,0.00980514,0.009805111,0.18279545,0.1839555,0.38520170099999995,0.12840078,0.35379938
1000.0,366.47232,0.14634462,0.107050546,0.031161642,0.09530973,0.09469149,0.08554338,0.062323887,0.3775747,0.3775747,0.062323886,-4.0,1.5,366.79913,0.10524611,0.14818026,0.062888786,0.17906238,0.009604869,0.009604841,0.17906183,0.18019764,0.37733392,0.125778168,0.36679913
1000.0,481.97775,0.24204314,0.13694824,0.025678998,0.07914062,0.078428276,0.0706382,0.0513585,0.3123317,0.31233168600000005,0.0513585,-4.5,1.5,481.3562,0.13508062,0.24538793,0.0521523,0.14849253,0.007965109,0.007965085,0.14849208,0.149429,0.31291480400000005,0.104305096,0.4813562
1000.0,470.8203,0.17079242,0.1463126,0.028122915,0.08635764,0.08568526,0.077285826,0.056246378,0.34143803,0.34143802,0.056246378,-5.0,1.5,467.9999,0.14509259,0.1746856,0.057270013,0.16306412,0.008746726,0.008746699,0.16306363,0.16409655,0.343621175,0.11454057,0.4679999
1000.0,467.32614,0.110197656,0.15330465,0.030323654,0.09284015,0.09220891,0.083267614,0.060647897,0.36761412,0.36761411800000005,0.060647898,-5.5,1.5,463.37985,0.15249173,0.113581136,0.061803684,0.17597279,0.009439144,0.009439115,0.17597225,0.17709008,0.370823299,0.123607956,0.46337985
1000.0,470.368,0.05916078,0.15803929,0.03225415,0.098509446,0.09791979,0.08851038,0.064508915,0.39054063,0.39054063400000005,0.064508914,-6.0,1.5,465.63596,0.15754327,0.061702624,0.06575775,0.18723115,0.010043041,0.010043011,0.18723059,0.18842235,0.394547792,0.131516128,0.46563596
1000.0,478.84097,0.016674621,0.16082108,0.033927087,0.10340724,0.102858506,0.09304978,0.06785483,0.41037747,0.41037747,0.06785483,-6.5,1.5,473.50687,0.16057274,0.018299682,0.06916722,0.19693887,0.010563761,0.010563729,0.19693828,0.1981937,0.41500464,0.1383351,0.47350686999999997
1000.0,491.95584,-0.018319711,0.16197437,0.035365276,0.10760467,0.107095346,0.09694884,0.07073123,0.42740405,0.427404042,0.07073123,-7.0,1.5,486.13644,0.16191447,-0.017562106,0.072082445,0.20523936,0.011008997,0.011008964,0.20523874,0.20654854,0.43249606100000004,0.14416558,0.48613644
1000.0,509.16626,-0.0468623,0.16180475,0.036594894,0.11118202,0.11071008,0.100279525,0.073190495,0.44193825,0.441938252,0.073190496,-7.5,1.5,502.9416,0.16188297,-0.046865318,0.07455974,0.21229294,0.01138735,0.011387316,0.2122923,0.21364824,0.447359906,0.1491202,0.5029416
1000.0,530.0993,-0.06992123,0.1605838,0.037642248,0.114219256,0.11378235,0.103114,0.07528522,0.45429805,0.454298044,0.07528522,-8.0,1.5,523.5266,0.1607587,-0.07055778,0.07665543,0.21825998,0.01170742,0.011707385,0.21825932,0.21965425,0.459934105,0.1533116,0.5235266000000001
1000.0,105.45537,-0.48032,0.46653125,0.04266429,0.123898074,0.12529126,0.11553047,0.08532936,0.50392777,0.50392777,0.08532936,8.0,1.6,101.36618,0.47346136,-0.50838315,0.0873205,0.24862646,0.013336272,0.013336232,0.24862571,0.25022647,0.523924674,0.17464182,0.10136618
1000.0,109.79448,-0.41165486,0.44603395,0.040649075,0.11777899,0.11919225,0.11000441,0.081298895,0.47957906,0.47957907,0.081298896,7.5,1.6,105.86076,0.45121694,-0.4333724,0.082852066,0.23590355,0.012653818,0.01265378,0.23590285,0.23742,0.497113998,0.16570492,0.10586076
1000.0,115.85851,-0.333195,0.42109275,0.03841048,0.11102172,0.1124435,0.1038753,0.07682166,0.45260993,0.45260992099999997,0.07682166,7.0,1.6,112.115074,0.42440683,-0.34826064,0.07791439,0.22184457,0.011899698,0.011899661,0.2218439,0.22326863,0.46748782899999997,0.1558295,0.11211507400000001
1000.0,124.02585,-0.24560753,0.39211646,0.0359606,0.103665255,0.10508322,0.097176984,0.071921855,0.4231714,0.42317141599999997,0.071921856,6.5,1.6,120.51742,0.39355937,-0.25409833,0.07255196,0.2065762,0.011080705,0.011080671,0.20657557,0.20789991,0.435313146,0.1451046,0.12051742
1000.0,134.83707,-0.14975084,0.35964143,0.033315007,0.09575842,0.0971597,0.089952655,0.06663062,0.39145526,0.391455276,0.06663062,6.0,1.6,131.62221,0.35933232,-0.15215303,0.0668168,0.19024655,0.010204786,0.010204756,0.19024597,0.19146293,0.400902062,0.13363422,0.13162221
1000.0,149.07603,-0.0466339,0.3243067,0.03049265,0.08735972,0.088731065,0.08225467,0.060985852,0.35769293,0.357692938,0.060985852,5.5,1.6,146.23328,0.3224745,-0.04384985,0.06076665,0.17302005,0.00928076,0.009280732,0.17301953,0.17412321,0.364601072,0.12153387,0.14623328000000002
1000.0,167.89925,0.06261147,0.28683454,0.027516836,0.078540206,0.0798682,0.074147135,0.055034168,0.32216716,0.32216715999999995,0.055034168,5.0,1.6,165.53874,0.2837935,0.06926097,0.054465085,0.1550777,0.008318336,0.008318311,0.15507722,0.1560629,0.326791567,0.108930684,0.16553874
1000.0,193.03969,0.17675221,0.24802966,0.024418378,0.06939276,0.07066398,0.065714486,0.048837196,0.28524926,0.285249255,0.048837196,4.5,1.6,191.33337,0.2441351,0.18549377,0.047984347,0.13662517,0.0073285466,0.0073285243,0.13662477,0.1374891,0.28790701090000004,0.095969148,0.19133337
1000.0,227.05821,0.29460937,0.20885414,0.021247081,0.06006472,0.06126658,0.057092335,0.042494543,0.24753326,0.247533266,0.042494542,4.0,1.6,226.38771,0.20438068,0.3029697,0.041412003,0.11791184,0.0063247667,0.0063247476,0.11791148,0.11865274,0.2484728343,0.0828244,0.22638771
1000.0,235.19019,0.3186078,0.2011054,0.02061375,0.05820536,0.05939219,0.055371303,0.041227866,0.24000815,0.240008144,0.041227866,3.9,1.6,234.85434,0.19650003,0.3264315,0.040096134,0.11416517,0.0061237966,0.006123778,0.11416483,0.11488145,0.24057757459999998,0.080192648,0.23485434
1000.0,243.75082,0.34288004,0.19347581,0.019989466,0.056372818,0.057544727,0.053674888,0.039979286,0.23259093,0.232590922,0.039979286,3.8,1.6,243.89857,0.18866292,0.34984413,0.038782634,0.11042526,0.0059231883,0.0059231706,0.11042493,0.111116946,0.2326965489,0.077565632,0.24389857
1000.0,223.38515,0.30649456,0.18296951,0.022094823,0.0627928,0.06393227,0.05945247,0.044190045,0.2580735,0.25807352,0.044190046,3.7,1.6,224.07796,0.1779203,0.31178623,0.042917352,0.12219799,0.0065546753,0.0065546553,0.12219762,0.12296595,0.2575049406,0.085835114,0.22407796
1000.0,202.9767,0.25709105,0.17142671,0.024640452,0.07056153,0.071660034,0.06644012,0.04928135,0.28889877,0.28889875000000004,0.049281352,3.6,1.6,203.44093,0.16680364,0.26190132,0.048073057,0.13687776,0.007342095,0.007342073,0.13687734,0.13774091,0.28843926799999997,0.096146576,0.20344093000000002
1000.0,191.93607,0.22656775,0.16108495,0.026343256,0.07578325,0.07684581,0.07112029,0.052686993,0.3095677,0.309567694,0.052686994,3.5,1.6,192.286,0.15680665,0.23097883,0.051530715,0.1467227,0.007870176,0.007870152,0.14672226,0.1476496,0.309185288,0.103061914,0.192286
1000.0,184.19315,0.20295963,0.15131056,0.027731812,0.08005654,0.08108462,0.07494041,0.05546413,0.3264523,0.326452305,0.05546413,3.4,1.6,184.46794,0.1473407,0.20701438,0.054355156,0.1547647,0.008301547,0.008301522,0.15476422,0.15574364,0.326131989,0.108710826,0.18446794
1000.0,178.27263,0.18328992,0.14195025,0.028937455,0.083778486,0.0847727,0.078260124,0.05787544,0.34113562,0.341135645,0.05787544,3.3,1.6,178.49318,0.13826464,0.18701923,0.056811046,0.16175732,0.0086766295,0.008676603,0.16175683,0.16278149,0.34086738250000004,0.113622628,0.17849318
1000.0,173.5451,0.16626726,0.13294214,0.030016983,0.08712074,0.088081375,0.08123491,0.060034513,0.35430208,0.35430209,0.060034514,3.2,1.6,173.7245,0.12952213,0.16969603,0.05901285,0.16802648,0.009012906,0.009012879,0.16802597,0.1690912,0.354078235,0.11802626,0.1737245
1000.0,169.67581,0.15119545,0.124256745,0.03100086,0.0901753,0.09110248,0.08394817,0.06200229,0.3663187,0.36631869200000006,0.06200229,3.1,1.6,169.823,0.12108673,0.15434496,0.061021976,0.17374705,0.009319756,0.009319727,0.17374651,0.17484872,0.366133043,0.122044534,0.169823
1000.0,166.4629,0.13765006,0.11587922,0.031907536,0.09299786,0.09389161,0.086450405,0.06381566,0.37740764,0.37740763000000005,0.06381566,3.0,1.6,166.58437,0.11294555,0.14053912,0.06287562,0.1790249,0.00960286,0.00960283,0.17902435,0.18016069,0.37725494,0.12575184,0.16658437
1000.0,164.48016,0.1286814,0.11003376,0.032519497,0.09490738,0.09577708,0.08814036,0.06503959,0.38490093,0.38490091000000004,0.06503959,2.9,1.6,164.5862,0.10726253,0.13139358,0.06412798,0.18259074,0.00979413,0.0097941,0.18259019,0.18374956,0.38476916000000005,0.12825658,0.1645862
1000.0,161.51875,0.11410113,0.10002278,0.033533957,0.098081455,0.09890838,0.09094395,0.06706853,0.39733982,0.39733982,0.067068532,2.8,1.6,161.6023,0.097525515,0.11651902,0.066206485,0.18850881,0.010111574,0.010111543,0.18850824,0.18970585,0.397240167,0.1324136,0.1616023
1000.0,159.62978,0.10375814,0.09253994,0.03426815,0.10038593,0.101179436,0.09297477,0.06853693,0.40635672,0.40635673,0.06853693,2.7,1.6,159.69923,0.09024428,0.10596285,0.06771281,0.19279777,0.010341633,0.010341601,0.19279718,0.19402249,0.40627818400000004,0.135426268,0.15969923
1000.0,158.05794,0.09421342,0.085354246,0.034956224,0.10255187,0.10331197,0.094879545,0.0699131,0.41481963,0.414819627,0.0699131,2.6,1.6,158.1157,0.083249845,0.09621861,0.0691263,0.19682238,0.010557513,0.01055748,0.19682178,0.19807309,0.414759153,0.13825326,0.1581157
1000.0,156.76517,0.08538278,0.07846688,0.035601694,0.10458974,0.105316475,0.09666786,0.071204044,0.42277053,0.42277053800000003,0.071204044,2.5,1.6,156.81319,0.07654373,0.08720135,0.07045401,0.20060274,0.01076029,0.010760257,0.20060213,0.20187785,0.422725417,0.140908688,0.15681319
1000.0,155.72159,0.07719922,0.071879186,0.036207333,0.106507786,0.107201226,0.098347284,0.07241534,0.43024263,0.43024261999999996,0.07241534,2.4,1.6,155.76146,0.07012764,0.0788434,0.07170151,0.20415474,0.010950819,0.010950785,0.20415412,0.20545278,0.43021046399999996,0.143403708,0.15576146
1000.0,154.90337,0.06960827,0.0655925,0.03677539,0.1083127,0.10897294,0.09992393,0.07355146,0.4372628,0.43726280500000003,0.07355146,2.3,1.6,154.93642,0.064003125,0.071089685,0.07287334,0.20749126,0.011129789,0.0111297555,0.20749064,0.20881084,0.4372414445,0.14574738,0.15493642
1000.0,154.29117,0.062564835,0.059607867,0.03730774,0.110010006,0.11063716,0.10140291,0.07461617,0.44385332,0.44385330500000003,0.074616172,2.2,1.6,154.31851,0.058171477,0.06389458,0.07397324,0.210623,0.0112977745,0.011297741,0.21062237,0.21196277,0.4438408855,0.147947192,0.15431851
1000.0,153.86916,0.056030955,0.053925965,0.03780596,0.111604355,0.1121986,0.102788515,0.07561263,0.450033,0.45003300999999996,0.075612626,2.1,1.6,153.89171,0.052633557,0.057219613,0.0750044,0.213559,0.011455261,0.011455227,0.21355836,0.21491772,0.450027848,0.15000952,0.15389171
1000.0,153.62418,0.04997416,0.048546985,0.038271435,0.11309978,0.113661304,0.10408449,0.076543584,0.45581827,0.45581825000000004,0.076543584,2.0,1.6,153.64273,0.047389746,0.051031858,0.07596956,0.2163071,0.011602669,0.011602634,0.21630645,0.21768355,0.455818853,0.15193984,0.15364273
1000.0,153.5453,0.044366274,0.043470565,0.03870538,0.11449985,0.11502888,0.10529414,0.07741148,0.46122342,0.46122343,0.07741148,1.9,1.6,153.56052,0.04243987,0.045302708,0.07687117,0.21887423,0.011740369,0.011740333,0.21887358,0.22026725,0.46122851200000003,0.15374308,0.15356052
1000.0,153.62332,0.039182547,0.038695786,0.039108887,0.11580774,0.116304554,0.106420435,0.078218505,0.46626154,0.46626156,0.078218504,1.8,1.6,153.63574,0.037783176,0.04000699,0.07771141,0.22126664,0.011868698,0.011868662,0.22126597,0.22267509,0.46626997000000003,0.15542356,0.15363574
1000.0,153.85045,0.034400947,0.034221113,0.039482966,0.1170264,0.11749128,0.1074661,0.07896668,0.47094452,0.470944516,0.07896668,1.7,1.6,153.86057,0.033418316,0.03512228,0.078492306,0.22349006,0.011987961,0.011987925,0.22348939,0.22491285,0.470955336,0.15698534,0.15386057
1000.0,154.22011,0.030001635,0.030044412,0.03982856,0.11815855,0.11859183,0.10843369,0.07965787,0.47528344,0.47528342599999995,0.079657868,1.6,1.6,154.2283,0.029343337,0.030628355,0.07921571,0.22554982,0.0120984465,0.012098409,0.22554913,0.22698589,0.4752958055,0.15843217,0.15422829999999998
1000.0,154.72668,0.025966577,0.026162958,0.04014656,0.11920678,0.11960881,0.10932562,0.08029387,0.47928882,0.479288836,0.080293872,1.5,1.6,154.7333,0.0255557,0.026506817,0.07988341,0.22745095,0.012200423,0.012200386,0.22745027,0.2288993,0.479302029,0.15976758,0.15473330000000002
1000.0,155.36542,0.022279218,0.022573432,0.04043781,0.120173536,0.120544724,0.11014418,0.08087638,0.4829707,0.48297071,0.08087638,1.4,1.6,155.37077,0.022052288,0.022740752,0.0804971,0.2291983,0.01229415,0.012294113,0.2291976,0.2306579,0.482984163,0.16099496,0.15537077
1000.0,156.13228,0.018924234,0.019271964,0.040703133,0.121061236,0.12140198,0.1108916,0.08140703,0.48633882,0.48633882,0.081407032,1.3,1.6,156.1366,0.018829428,0.019314492,0.08105841,0.2307965,0.012379877,0.01237984,0.2307958,0.23226643,0.48635201699999997,0.16211758,0.1561366
1000.0,157.02382,0.01588734,0.01625415,0.040943332,0.12187218,0.12218293,0.111570045,0.08188743,0.4894026,0.489402602,0.081887432,1.2,1.6,157.02731,0.015882926,0.016213417,0.08156893,0.2322501,0.012457848,0.01245781,0.2322494,0.23372939,0.48941515799999996,0.163138628,0.15702731
1000.0,158.03717,0.013155137,0.013515082,0.041159187,0.122608654,0.12288987,0.11218164,0.08231915,0.4921713,0.492171294,0.082319148,1.1,1.6,158.04001,0.013208097,0.013423804,0.082030214,0.23356351,0.012528298,0.012528261,0.2335628,0.23505127,0.49218286899999997,0.1640612,0.15804001
1000.0,159.1699,0.010714985,0.011049398,0.041351464,0.12327291,0.123525076,0.11272846,0.0827037,0.494654,0.49465398,0.0827037,1.0,1.6,159.17223,0.010799796,0.010932695,0.082443796,0.23474109,0.012591464,0.012591426,0.23474038,0.23623645,0.49466436,0.16488836,0.15917223000000003
1000.0,159.90599,0.009386074,0.009698819,0.041455828,0.12363772,0.1238727,0.11302633,0.08291244,0.4960101,0.496010096,0.08291244,0.9,1.6,159.90808,0.009480454,0.009576179,0.082669675,0.23538424,0.0126259625,0.012625924,0.23538353,0.23688374,0.4960196565,0.16534012,0.15990808
1000.0,161.08856,0.007576332,0.007850695,0.04159733,0.12413871,0.12434826,0.113431744,0.08319544,0.49786147,0.49786148199999997,0.08319544,0.8,1.6,161.09036,0.0076748254,0.0077290386,0.08297802,0.23626217,0.012673055,0.012673016,0.23626146,0.23776734,0.49786970099999994,0.16595681,0.16109036000000002
1000.0,162.66039,0.00565317,0.0058754287,0.041746456,0.12467781,0.124856845,0.11386176,0.0834937,0.49983484,0.49983484,0.0834937,0.7,1.6,162.66194,0.005744621,0.0057664188,0.08330662,0.23719779,0.012723241,0.012723202,0.23719707,0.238709,0.499841303,0.16661401,0.16266193999999998
1000.0,164.04893,0.0043067234,0.0044854884,0.04184962,0.12506083,0.12521541,0.114161745,0.08370003,0.50122017,0.50122017,0.083700032,0.6,1.6,164.05037,0.004386136,0.004392557,0.08353725,0.23785448,0.0127584655,0.012758427,0.23785377,0.23936993,0.5012251425,0.167075292,0.16405036999999997
1000.0,165.87039,0.002927088,0.003055224,0.041953497,0.12546046,0.12558575,0.11446724,0.08390778,0.5026429,0.50264296,0.08390778,0.5,1.6,165.87173,0.0029879776,0.002985051,0.083774075,0.23852879,0.012794635,0.012794597,0.23852807,0.24004859,0.502646092,0.16754896,0.16587173000000002
1000.0,167.4619,0.0020075417,0.0020984856,0.04202093,0.12573323,0.12583505,0.11466886,0.08404265,0.50359327,0.5035932599999999,0.084042654,0.4,1.6,167.46324,0.002052538,0.0020470822,0.08393221,0.23897904,0.012818786,0.012818748,0.23897831,0.24050173,0.503594884,0.16786522,0.16746324
1000.0,169.53046,0.0011288855,0.0011816839,0.042082697,0.1260027,0.12607649,0.11485839,0.08416619,0.50450295,0.5045029600000001,0.084166192,0.3,1.6,169.53186,0.0011559766,0.001150971,0.08408353,0.23940988,0.012841897,0.012841858,0.23940915,0.24093536,0.504502785,0.16816784,0.16953186
1000.0,171.32379,0.0006029323,0.00063166505,0.042116933,0.12617269,0.12622407,0.11496855,0.08423466,0.5050485,0.5050485,0.08423466,0.2,1.6,171.32527,0.00061799627,0.00061466196,0.0841742,0.23966806,0.012855746,0.012855707,0.23966734,0.2411952,0.505046853,0.1683492,0.17132527
1000.0,173.63907,0.00018630765,0.00019531662,0.042139634,0.12632106,0.1263457,0.11505041,0.084280066,0.50548154,0.50548152,0.084280066,0.1,1.6,173.64072,0.0001911178,0.00018990687,0.084246084,0.23987272,0.012866724,0.012866685,0.23987201,0.2414012,0.505478139,0.16849298,0.17364072
1000.0,175.6347,2.3481469e-05,2.462317e-05,0.042143118,0.12639558,0.12639886,0.11507578,0.08428703,0.50565153,0.5056515100000001,0.084287032,0.0,1.6,175.6365,2.40967e-05,2.3932465e-05,0.084274195,0.23995276,0.012871017,0.012870978,0.23995203,0.24148174,0.5056467849999999,0.16854918,0.1756365
1000.0,178.19826,3.3328863e-05,3.494787e-05,0.042129677,0.1264316,0.12640943,0.11505796,0.08426015,0.5056429,0.50564292,0.08426015,-0.1,1.6,178.2003,3.4205634e-05,3.396437e-05,0.08427249,0.23994792,0.012870757,0.012870719,0.23994718,0.24147686,0.505636576,0.16854578,0.1782003
1000.0,180.3982,0.00020589113,0.00021582354,0.04210475,0.12641767,0.12637521,0.11500493,0.0842103,0.50546545,0.50546544,0.0842103,-0.2,1.6,180.40048,0.00021126508,0.00020979339,0.08424271,0.23986311,0.012866208,0.012866169,0.23986238,0.24139151,0.505457867,0.168486208,0.18040047999999997
1000.0,183.21332,0.0006099551,0.00063890946,0.042057954,0.1263497,0.1262831,0.11489503,0.084116705,0.50504863,0.50504867,0.084116704,-0.3,1.6,183.21596,0.0006255066,0.00062142924,0.084173,0.23966464,0.012855562,0.012855523,0.23966391,0.24119176,0.505039635,0.168346792,0.18321595999999998
1000.0,185.62097,0.0010928633,0.0011437312,0.042006828,0.12625398,0.12616813,0.11476965,0.08401445,0.50455034,0.50455036,0.084014452,-0.4,1.6,185.62395,0.0011198728,0.0011132938,0.08408976,0.23942763,0.012842849,0.012842811,0.23942691,0.24095322,0.5045402,0.16818032,0.18562395
1000.0,188.69272,0.0018621929,0.0019461048,0.041929297,0.12608995,0.12598123,0.11457486,0.08385939,0.503757,0.503757,0.083859392,-0.5,1.6,188.69617,0.0019057891,0.001896737,0.08395731,0.2390505,0.01282262,0.0128225805,0.23904976,0.24057364,0.5037454605,0.1679154,0.18869617
1000.0,191.31293,0.0026331272,0.0027478188,0.041854043,0.1259187,0.12579179,0.1143828,0.083708875,0.5029628,0.50296284,0.083708874,-0.6,1.6,191.3168,0.0026912189,0.002681659,0.08382477,0.23867312,0.012802377,0.012802338,0.23867239,0.24019384,0.502950225,0.16765032,0.1913168
1000.0,194.64809,0.0037421363,0.0038969407,0.041748215,0.12566599,0.12551746,0.114109784,0.083497226,0.50182223,0.50182228,0.083497226,-0.7,1.6,194.65259,0.003817233,0.0038105596,0.08363445,0.23813124,0.012773311,0.012773273,0.23813051,0.23964846,0.5018083339999999,0.167269692,0.19465259000000001
1000.0,197.48714,0.0047815703,0.0049694376,0.04165074,0.12542504,0.12525931,0.11385629,0.083302274,0.5007553,0.50075532,0.083302274,-0.8,1.6,197.4922,0.0048683803,0.0048684203,0.08345646,0.23762442,0.012746125,0.012746087,0.2376237,0.23913838,0.500740332,0.1669137,0.1974922
1000.0,201.09433,0.0062081474,0.0064341254,0.04151884,0.12509044,0.12490431,0.11351116,0.08303847,0.49929452,0.499294515,0.083038472,-0.9,1.6,201.10019,0.0063042096,0.006319983,0.08321276,0.23693056,0.012708907,0.012708869,0.23692985,0.23844004,0.499278186,0.16642632,0.20110018999999998
